,language,project,path,method,cyclomatic_complexity,date,nloc,proportion_nloc,start-line,end-line,commits,total_lines_add,total_lines_del,diff_lines,diff_lines_nloc,authors,lifetime,frequency,proportion_add_method,stars_project,source_files_project,commits_project,lifetime_project,first_CC,middle_1,middle_2,last_CC,category,mann_kendall
251,C++,v8,src/compiler/js-heap-copy-reducer.cc,JSHeapCopyReducer::Reduce(Node*node),63,2020-08-11 21:04:56+00:00,195,0.9154929577464788,28.0,226.0,43,441,243,198,59.723600254500745,9,715,0.06013986013986014,0.8302824858757062,15959,2767,64418,4425,2,21,52,63,processing,increasing
252,C++,cocos2d-x,cocos/editor-support/spine/SkeletonRenderer.cpp,"SkeletonRenderer::draw(Renderer*renderer,constMat4&transform,uint32_ttransformFlags)",62,2020-07-03 10:22:45+08:00,306,0.3691194209891435,256.0,632.0,9,777,455,322,81.3826797385621,7,1895,0.00474934036939314,0.4282191780821918,14644,1906,37350,3650,1,14,52,62,processing,increasing
253,C++,swift,lib/Sema/CSDiagnostics.cpp,AllowTypeOrInstanceMemberFailure::diagnoseAsError(),61,2020-08-11 15:08:39-07:00,218,0.04359128174365127,3542.0,3854.0,21,533,221,312,1.937530643325928,9,433,0.04849884526558892,0.8545009518629317,53457,2472,111706,3677,50,60,60,61,conversion,increasing
254,C++,v8,src/compiler/backend/ppc/code-generator-ppc.cc,"CodeGenerator::AssembleMove(InstructionOperand*source,InstructionOperand*destination)",61,2020-08-11 21:04:56+00:00,243,0.0764391318024536,3757.0,4034.0,39,672,278,394,59.5982274124735,15,2007,0.01943198804185351,0.5448587570621469,15959,2767,64418,4425,27,53,52,61,creation,increasing
255,C++,swift,lib/IRGen/IRGenDebugInfo.cpp,"IRGenDebugInfoImpl::createType(DebugTypeInfoDbgTy,StringRefMangledName,llvm::DIScope*Scope,llvm::DIFile*File)",61,2020-08-11 15:08:39-07:00,297,0.15,1213.0,1585.0,31,565,193,372,1.215921716839257,15,1107,0.028003613369467027,0.6750067990209411,53457,2472,111706,3677,63,65,63,61,creation,decreasing
256,C++,swift,tools/SourceKit/lib/Support/FuzzyStringMatcher.cpp,CandidateSpecificMatcher::scoreCandidateTrial(unsignedfirstPatternPos),61,2020-08-11 15:08:39-07:00,172,0.4636118598382749,294.0,531.0,4,240,3,237,1.48359396118843,3,855,0.004678362573099414,0.5265161816698395,53457,2472,111706,3677,57,58,61,61,processing,increasing
257,C++,v8,src/asmjs/asm-parser.cc,AsmJsParser::ValidateCall(),59,2020-08-11 21:04:56+00:00,241,0.11620057859209255,2098.0,2399.0,33,458,157,301,2.3786084675409285,3,837,0.03942652329749104,0.7204519774011301,15959,2767,64418,4425,59,59,57,59,validation,increasing
258,C++,swift,lib/SILOptimizer/Transforms/AccessEnforcementReleaseSinking.cpp,isBarrier(SILInstruction*inst),59,2020-08-11 15:08:39-07:00,73,0.5104895104895105,51.0,171.0,16,134,17,117,6.930990793153554,10,622,0.02572347266881029,0.8251291813978787,53457,2472,111706,3677,9,55,56,59,condition,increasing
259,C++,v8,src/codegen/arm64/decoder-arm64-inl.h,Decoder<V>::DecodeFP(Instruction*instr),59,2020-08-11 21:04:56+00:00,120,0.16689847009735745,504.0,625.0,11,408,39,369,12.869715447154471,8,2296,0.0047909407665505215,0.4668926553672316,15959,2767,64418,4425,60,60,60,59,processing,no trend
260,C++,v8,src/base/ieee754.cc,"ieee754::pow(doublex,doubley)",58,2020-08-11 21:04:56+00:00,221,0.1332931242460796,2637.0,2898.0,7,1059,287,772,28.79552020112051,4,392,0.017857142857142856,0.8736723163841807,15959,2767,64418,4425,58,58,16,58,undefined,decreasing
261,C++,folly,folly/container/test/F14MapTest.cpp,runRandom(),58,2020-08-11 16:44:22-07:00,225,0.12090274046211714,486.0,750.0,8,456,192,264,2.9691760534442286,3,862,0.009280742459396751,0.7049782826595389,15582,1586,8859,2993,34,50,56,58,processing,increasing
262,C++,v8,src/compiler/backend/s390/code-generator-s390.cc,"CodeGenerator::AssembleMove(InstructionOperand*source,InstructionOperand*destination)",58,2020-08-11 21:04:56+00:00,222,0.062028499580888526,4747.0,4990.0,31,693,246,447,49.0164355978245,13,1881,0.01648059542796385,0.5448587570621469,15959,2767,64418,4425,27,50,49,58,creation,increasing
263,C++,v8,src/d8/d8.cc,"Shell::Main(intargc,char*argv[])",58,2020-08-11 21:04:56+00:00,246,0.07073030477285798,3944.0,4244.0,237,1511,862,649,1129.3783605910287,66,4313,0.05495015070716439,0.025310734463276842,15959,2767,64418,4425,5,21,30,58,processing,increasing
264,C++,swift,lib/IRGen/LoadableByAddress.cpp,"rewriteFunction(StructLoweringState&pass,LoadableStorageAllocation&allocator)",58,2020-08-11 15:08:39-07:00,309,0.11678004535147392,1988.0,2330.0,35,550,208,342,-1.4083253679625494,10,1030,0.033980582524271837,0.6741909165080229,53457,2472,111706,3677,56,73,66,58,IO,decreasing
265,C++,v8,src/execution/ppc/simulator-ppc.cc,Simulator::SoftwareInterrupt(Instruction*instr),57,2020-08-11 21:04:56+00:00,265,0.07431295569265284,959.0,1240.0,18,727,168,559,16.324814083254314,13,1996,0.009018036072144287,0.5251977401129944,15959,2767,64418,4425,60,58,55,57,IO,no trend
266,C++,swift,lib/Driver/ToolChains.cpp,"ToolChain::constructInvocation(constBackendJobAction&job,constJobContext&context)const",57,2020-08-11 15:08:39-07:00,121,0.10950226244343893,814.0,962.0,31,204,56,148,4.796188196312086,15,1702,0.018213866039953,0.5077508838727224,53457,2472,111706,3677,41,44,49,57,processing,increasing
267,C++,rocksdb,db_stress_tool/db_stress_test_base.cc,StressTest::OperateDb(ThreadState*thread),57,2020-08-11 12:41:30-07:00,220,0.11428571428571427,501.0,780.0,15,479,200,279,0.4940374447478458,8,219,0.0684931506849315,0.9284057971014492,17699,1024,9388,3450,65,72,51,57,processing,increasing
268,C++,rocksdb,table/block_based/block_based_table_reader.cc,"BlockBasedTable::MultiGet(constReadOptions&read_options,constMultiGetRange*mget_range,constSliceTransform*prefix_extractor,boolskip_filters)",57,2020-08-11 12:41:30-07:00,271,0.09779862865391556,2382.0,2707.0,28,629,198,431,35.667226076655616,9,418,0.06698564593301436,0.8585507246376811,17699,1024,9388,3450,23,24,51,57,accessing,increasing
269,C++,rocksdb,db/db_impl/db_impl.cc,DBImpl::IngestExternalFiles(conststd::vector<IngestExternalFileArg>&args),56,2020-08-11 12:41:30-07:00,267,0.06888544891640867,4224.0,4531.0,12,555,110,445,4.607468781908984,9,498,0.024096385542168683,0.8417391304347827,17699,1024,9388,3450,54,55,55,56,processing,no trend
270,C++,cocos2d-x,cocos/editor-support/cocostudio/WidgetReader/UserCameraReader/UserCameraReader.cpp,"UserCameraReader::createOptionsWithFlatBuffers(consttinyxml2::XMLElement*objectData,flatbuffers::FlatBufferBuilder*builder)",55,2020-07-03 10:22:45+08:00,274,0.6782178217821783,107.0,422.0,7,331,16,315,12.870048505661778,4,565,0.012389380530973451,0.4643835616438356,14644,1906,37350,3650,10,51,55,55,creation,increasing
271,C++,emscripten,system/lib/libcxxabi/src/cxa_personality.cpp,"__cxxabiv1::scan_eh_tab(scan_results&results,_Unwind_Actionactions,boolnative_exception,_Unwind_Exception*unwind_exception,_Unwind_Context*context)",55,2020-08-11 16:30:20-07:00,232,0.2914572864321608,565.0,917.0,6,391,37,354,2.184902031812578,5,2982,0.002012072434607646,0.1525563496426608,19604,2925,21523,3638,42,50,55,55,processing,increasing
272,C++,swift,lib/Sema/Constraint.cpp,"Constraint::print(llvm::raw_ostream&Out,SourceManager*sm)const",54,2020-08-11 15:08:39-07:00,156,0.2047244094488189,306.0,479.0,74,326,153,173,29.444381636150393,19,2483,0.02980265807490938,0.3211857492521077,53457,2472,111706,3677,25,38,46,54,IO,increasing
273,C++,terminal,src/terminal/adapter/ut_adapter/inputTest.cpp,InputTest::TerminalInputModifierKeyTests(),54,2020-08-11 20:08:03+00:00,187,0.3101160862354892,313.0,535.0,6,311,89,222,1.2260329527505407,4,362,0.016574585635359115,0.5735159817351598,67844,730,1616,1095,52,54,53,54,test,increasing
274,C++,swift,lib/SILOptimizer/SILCombiner/SILCombinerMiscVisitors.cpp,SILCombiner::visitInjectEnumAddrInst(InjectEnumAddrInst*IEAI),54,2020-08-11 15:08:39-07:00,205,0.16141732283464566,1160.0,1469.0,39,1459,211,1248,380.2442686526886,13,2175,0.01793103448275862,0.3709545825401142,53457,2472,111706,3677,4,29,57,54,collections,increasing
275,C++,swift,tools/SourceKit/tools/complete-test/complete-test.cpp,"parseOptions(ArrayRef<constchar*>args,TestOptions&options,std::string&error)",51,2020-08-11 15:08:39-07:00,149,0.20523415977961432,118.0,270.0,6,153,1,152,1.3897707120876637,3,1595,0.0037617554858934174,0.5265161816698395,53457,2472,111706,3677,45,48,51,51,processing,increasing
276,C++,swift,lib/SILOptimizer/Utils/ConstExpr.cpp,ConstExprFunctionState::computeConstantValue(SILValuevalue),51,2020-08-11 15:08:39-07:00,163,0.1085219707057257,277.0,516.0,21,290,51,239,14.220621236927824,6,453,0.046357615894039736,0.8313842806635845,53457,2472,111706,3677,15,38,53,51,processing,increasing
277,C++,terminal,src/terminal/adapter/ut_adapter/adapterTest.cpp,AdapterTest::TEST_METHOD(GraphicsSingleTests),50,2020-08-11 20:08:03+00:00,313,0.1865315852205006,1260.0,1580.0,12,601,281,320,2.7368024878210244,4,466,0.02575107296137339,0.5735159817351598,67844,730,1616,1095,41,41,47,50,test,increasing
278,C++,tesseract,src/ccstruct/polyaprx.cpp,"fix2(EDGEPT*start,intarea)",50,2020-07-17 15:55:51+02:00,147,0.32666666666666666,215.0,390.0,9,559,33,526,13.081632653061225,6,4586,0.0019624945486262533,0.0,36341,599,4628,4881,50,50,50,50,processing,no trend
279,C++,tesseract,src/textord/strokewidth.cpp,"StrokeWidth::FindGoodNeighbour(BlobNeighbourDirdir,boolleaders,BLOBNBOX*blob)",50,2020-07-17 15:55:51+02:00,133,0.08625162127107652,889.0,1045.0,5,328,16,312,6.7593984962406015,4,2735,0.0018281535648994515,0.2780167998360992,36341,599,4628,4881,36,50,50,50,accessing,increasing
280,C++,rocksdb,tools/trace_analyzer_tool.cc,TraceAnalyzer::MakeStatisticQPS(),50,2020-08-11 12:41:30-07:00,201,0.11439954467842915,786.0,997.0,8,228,17,211,2.951822709085018,4,557,0.014362657091561941,0.788695652173913,17699,1024,9388,3450,37,37,50,50,creation,increasing
281,C++,emscripten,tests/third_party/box2d/glui/glui_edittext.cpp,"GLUI_EditText::key_handler(unsignedcharkey,intmodifiers)",49,2020-08-11 16:30:20-07:00,170,0.2225130890052356,206.0,441.0,4,940,0,940,13.823529411764705,2,3262,0.001226241569589209,0.06542056074766353,19604,2925,21523,3638,49,49,49,49,coordination,no trend
282,C++,tesseract,src/training/validate_indic.cpp,ValidateIndic::UnicodeToCharClass(char32ch)const,49,2020-07-17 15:55:51+02:00,41,0.1872146118721461,44.0,94.0,4,95,1,94,4.200395517468688,3,595,0.006722689075630253,0.7748412210612579,36341,599,4628,4881,43,43,43,49,conversion,no trend
283,C++,swift,lib/IDE/REPLCodeCompletion.cpp,toInsertableString(CodeCompletionResult*Result),47,2020-08-11 15:08:39-07:00,61,0.22846441947565546,35.0,97.0,28,93,9,84,21.949577854751617,9,2483,0.011276681433749495,0.30024476475387546,53457,2472,111706,3677,17,23,35,47,conversion,increasing
284,C++,v8,src/runtime/runtime-literals.cc,JSObjectWalkVisitor<ContextObject>::StructureWalk(Handle<JSObject>object),47,2020-08-11 21:04:56+00:00,127,0.2204861111111111,70.0,220.0,23,240,90,150,1.8715984883061023,12,848,0.027122641509433963,0.7403389830508474,15959,2767,64418,4425,41,41,45,47,collections,increasing
285,C++,tesseract,src/training/validate_myanmar.cpp,ValidateMyanmar::ConsumeOptionalSignsIfPresent(),47,2020-07-17 15:55:51+02:00,46,0.3965517241379311,77.0,130.0,4,158,1,157,6.869565217391305,3,596,0.006711409395973154,0.7748412210612579,36341,599,4628,4881,47,47,47,47,condition,no trend
286,C++,swift,lib/Sema/DerivedConformances.cpp,"DerivedConformance::getDerivableRequirement(NominalTypeDecl*nominal,ValueDecl*requirement)",46,2020-08-11 15:08:39-07:00,87,0.16477272727272727,261.0,404.0,19,153,31,122,15.935349650418502,12,1710,0.011111111111111113,0.5148218656513462,53457,2472,111706,3677,17,17,40,46,accessing,increasing
287,C++,tesseract,src/lstm/lstm.cpp,"LSTM::Backward(booldebug,constNetworkIO&fwd_deltas,NetworkScratch*scratch,NetworkIO*back_deltas)",46,2020-07-17 15:55:51+02:00,183,0.3193717277486911,446.0,670.0,7,463,17,446,6.062622366383216,4,1342,0.005216095380029807,0.7240319606637984,36341,599,4628,4881,47,46,46,46,collections,decreasing
288,C++,rocksdb,db_stress_tool/no_batched_ops_stress.cc,"NonBatchedOpsStressTest::TestMultiGet(ThreadState*thread,constReadOptions&read_opts,conststd::vector<int>&rand_column_families,conststd::vector<int64_t>&rand_keys)",45,2020-08-11 12:41:30-07:00,156,0.23600605143721634,231.0,430.0,12,238,39,199,21.673850747099987,5,168,0.07142857142857142,0.9284057971014492,17699,1024,9388,3450,5,15,28,45,test,increasing
289,C++,v8,src/wasm/module-instantiate.cc,InstanceBuilder::Build(),45,2020-08-11 21:04:56+00:00,219,0.14276401564537158,385.0,717.0,61,1334,1002,332,14.568817452571276,20,571,0.10683012259194397,0.8698305084745763,15959,2767,64418,4425,43,40,38,45,creation,no trend
290,C++,swift,lib/IRGen/GenMeta.cpp,irgen::getSpecialProtocolID(ProtocolDecl*P),45,2020-08-11 15:08:39-07:00,53,0.014254975793437331,4931.0,4986.0,33,113,58,55,6.2437153437785975,21,1832,0.018013100436681227,0.4639651890127822,53457,2472,111706,3677,33,34,44,45,accessing,increasing
291,C++,swift,lib/SIL/IR/AbstractionPattern.cpp,AbstractionPattern::print(raw_ostream&out)const,45,2020-08-11 15:08:39-07:00,114,0.13118527042577674,787.0,902.0,13,253,40,213,22.73453496343984,9,1918,0.006777893639207508,0.4677726407397335,53457,2472,111706,3677,15,37,39,45,IO,increasing
292,C++,v8,src/json/json-parser.cc,"JsonParser<Char>::BuildJsonObject(constJsonContinuation&cont,conststd::vector<JsonProperty>&property_stack,Handle<Map>feedback)",45,2020-08-11 21:04:56+00:00,215,0.2187182095625636,403.0,656.0,13,439,103,336,7.994945033282673,6,196,0.0663265306122449,0.8971751412429378,15959,2767,64418,4425,34,43,45,45,creation,increasing
293,C++,v8,src/numbers/fast-dtoa.cc,"internal::BiggestPowerTen(uint32_tnumber,intnumber_bits,uint32_t*power,int*exponent)",44,2020-08-11 21:04:56+00:00,105,0.23972602739726026,208.0,313.0,5,414,10,404,11.698531954706116,3,3353,0.0014912019087384432,0.13966101694915253,15959,2767,64418,4425,44,44,44,44,processing,no trend
294,C++,cocos2d-x,cocos/3d/CCTerrain.cpp,Chunk::updateIndicesLOD(),44,2020-07-03 10:22:45+08:00,189,0.12541473125414732,1105.0,1316.0,5,412,201,211,1.36984126984127,3,1423,0.003513703443429375,0.4753424657534247,14644,1906,37350,3650,44,44,44,44,coordination,no trend
295,C++,folly,folly/futures/test/FutureTest.cpp,"TEST(Future,thenError)",44,2020-08-11 16:44:22-07:00,264,0.2350845948352627,325.0,641.0,4,409,391,18,-3.185151281887189,2,331,0.012084592145015106,0.7303708653524892,15582,1586,8859,2993,1,28,28,44,test,increasing
296,C++,swift,stdlib/public/runtime/MetadataLookup.cpp,"swift::_contextDescriptorMatchesMangling(constContextDescriptor*context,Demangle::NodePointernode)",44,2020-08-11 15:08:39-07:00,123,0.07550644567219153,449.0,633.0,16,237,53,184,8.540649023930051,8,840,0.01904761904761905,0.7487081860212129,53457,2472,111706,3677,20,36,44,44,condition,increasing
297,C++,cocos2d-x,cocos/editor-support/cocostudio/CCComRender.cpp,ComRender::serialize(void*r),43,2020-07-03 10:22:45+08:00,232,0.6763848396501457,116.0,356.0,12,506,266,240,6.682032687944632,5,760,0.015789473684210527,0.3504109589041096,14644,1906,37350,3650,22,22,45,43,IO,no trend
298,C++,swift,lib/Basic/LangOptions.cpp,LangOptions::setTarget(llvm::Tripletriple),43,2020-08-11 15:08:39-07:00,127,0.4290540540540541,223.0,377.0,31,267,144,123,16.445332116413436,17,1922,0.016129032258064516,0.4468316562415012,53457,2472,111706,3677,9,19,40,43,accessing,increasing
299,C++,v8,src/wasm/function-body-decoder.cc,"wasm::PrintRawWasmCode(AccountingAllocator*allocator,constFunctionBody&body,constWasmModule*module,PrintLocalsprint_locals,std::ostream&os,std::vector<int>*line_numbers)",42,2020-08-11 21:04:56+00:00,157,0.5924528301886792,122.0,302.0,21,70,47,23,1.7491093300420568,11,720,0.029166666666666667,0.8325423728813559,15959,2767,64418,4425,38,40,41,42,IO,increasing
300,C++,swift,lib/AST/ConformanceLookupTable.cpp,"ConformanceLookupTable::compareConformances(ConformanceEntry*lhs,ConformanceEntry*rhs,bool&diagnoseSuperseded)",41,2020-08-11 15:08:39-07:00,97,0.11814859926918392,527.0,675.0,5,151,3,148,2.70238290988874,4,1088,0.004595588235294118,0.5069350013598042,53457,2472,111706,3677,34,38,41,41,condition,increasing
301,C++,terminal,src/cascadia/TerminalApp/ShortcutActionDispatch.cpp,ShortcutActionDispatch::DoAction(constActionAndArgs&actionAndArgs),41,2020-08-11 20:08:03+00:00,200,0.9615384615384616,22.0,232.0,15,252,42,210,4.3017517130395015,5,258,0.05813953488372092,0.7643835616438356,67844,730,1616,1095,54,29,38,41,processing,decreasing
302,C++,grpc,src/cpp/server/server_builder.cc,ServerBuilder::BuildAndStart(),41,2020-08-11 17:04:49-07:00,148,0.4391691394658754,220.0,418.0,69,562,361,201,133.42961495263884,20,2084,0.033109404990403074,0.002393489707994256,27543,2009,46748,2089,3,18,41,41,creation,increasing
303,C++,tesseract,src/textord/strokewidth.cpp,"StrokeWidth::DiacriticBlob(BlobGrid*small_grid,BLOBNBOX*blob)",40,2020-07-17 15:55:51+02:00,143,0.0927367055771725,1545.0,1700.0,4,322,12,310,4.335664335664337,3,2375,0.0016842105263157893,0.3673427576316329,36341,599,4628,4881,40,40,40,40,processing,no trend
304,C++,v8,src/codegen/arm/assembler-arm.cc,"Assembler::AddrMode1(Instrinstr,Registerrd,Registerrn,constOperand&x)",40,2020-08-11 21:04:56+00:00,55,0.014511873350923485,1158.0,1235.0,9,155,38,117,16.297498797498797,5,713,0.012622720897615708,0.7389830508474576,15959,2767,64418,4425,31,39,39,40,collections,increasing
305,C++,rethinkdb,src/rdb_protocol/datum_stream.cc,"rget_response_reader_t::unshard(sorting_tsorting,rget_read_response_t&&res)",40,2020-07-14 10:53:39+02:00,136,0.061316501352569885,368.0,528.0,4,168,8,160,1.4368143552338082,4,571,0.007005253940455342,0.5647563746528654,24012,687,33430,3961,37,39,40,40,undefined,increasing
306,C++,cocos2d-x,cocos/base/CCEventDispatcher.cpp,EventDispatcher::dispatchTouchEvent(EventTouch*event),40,2020-07-03 10:22:45+08:00,153,0.1166158536585366,954.0,1145.0,14,896,124,772,27.890887887413026,6,1133,0.01235657546337158,0.3210958904109589,14644,1906,37350,3650,41,41,40,40,coordination,decreasing
307,C++,swift,lib/SIL/IR/SILConstants.cpp,SymbolicValue::emitUnknownDiagnosticNotes(SILLocationfallbackLoc),40,2020-08-11 15:08:39-07:00,163,0.18011049723756906,877.0,1061.0,10,429,95,334,30.153423058504963,3,506,0.01976284584980237,0.8313842806635845,53457,2472,111706,3677,6,38,40,40,IO,increasing
308,C++,emscripten,system/lib/compiler-rt/lib/asan/asan_flags.cpp,__asan::InitializeFlags(),39,2020-08-11 16:30:20-07:00,113,0.7847222222222222,60.0,244.0,4,372,4,368,6.513274336283188,1,225,0.017777777777777778,0.9345794392523364,19604,2925,21523,3638,39,39,39,39,setup,no trend
309,C++,v8,src/runtime/runtime.cc,Runtime::NeedsExactContext(FunctionIdid),39,2020-08-11 21:04:56+00:00,46,0.21904761904761905,99.0,148.0,9,51,2,49,2.3919500207676245,4,400,0.0225,0.847683615819209,15959,2767,64418,4425,31,34,35,39,condition,increasing
310,C++,v8,src/interpreter/bytecode-generator.cc,BytecodeGenerator::VisitObjectLiteral(ObjectLiteral*expr),38,2020-08-11 21:04:56+00:00,195,0.03904685622747297,2623.0,2861.0,58,593,357,236,14.931214364185019,20,1407,0.0412224591329069,0.6013559322033898,15959,2767,64418,4425,28,25,33,38,collections,increasing
311,C++,rocksdb,tools/trace_analyzer_tool.cc,TraceAnalyzer::MakeStatistics(),38,2020-08-11 12:41:30-07:00,121,0.0688673875924872,521.0,657.0,4,150,14,136,1.4246166640677789,3,404,0.0099009900990099,0.788695652173913,17699,1024,9388,3450,33,38,38,38,creation,increasing
312,C++,tesseract,src/textord/gap_map.cpp,GAPMAP::GAPMAP(TO_BLOCK*block),38,2020-07-17 15:55:51+02:00,110,0.8088235294117647,34.0,152.0,12,377,31,346,12.175057102675245,6,4414,0.002718622564567286,0.0,36341,599,4628,4881,35,38,38,38,undefined,increasing
313,C++,folly,folly/experimental/JSONSchema.cpp,"SchemaValidator::loadSchema(SchemaValidatorContext&context,constdynamic&schema)",38,2020-08-11 16:44:22-07:00,136,0.14994487320837924,668.0,829.0,4,192,30,162,1.268271388157253,3,1271,0.003147128245476003,0.3404610758436352,15582,1586,8859,2993,38,38,38,38,setup,no trend
314,C++,v8,src/wasm/wasm-js.cc,v8::WebAssemblyGlobal(constv8::FunctionCallbackInfo<v8::Value>&args),38,2020-08-11 21:04:56+00:00,140,0.07688083470620538,1234.0,1392.0,28,309,151,158,8.975028347682652,11,820,0.03414634146341464,0.8054237288135593,15959,2767,64418,4425,13,28,38,38,creation,increasing
315,C++,tesseract,src/lstm/lstm.cpp,"LSTM::Forward(booldebug,constNetworkIO&input,constTransposedArray*input_transpose,NetworkScratch*scratch,NetworkIO*output)",37,2020-07-17 15:55:51+02:00,154,0.26876090750436304,253.0,442.0,10,394,18,376,9.918574846206424,5,1342,0.00745156482861401,0.7240319606637984,36341,599,4628,4881,37,37,37,37,coordination,no trend
316,C++,swift,include/swift/SIL/MemAccessUtils.h,"AccessUseDefChainVisitor<Impl,Result>::visit(SILValuesourceAddr)",37,2020-08-11 15:08:39-07:00,83,0.19621749408983447,762.0,929.0,4,332,165,167,1.820348058902276,3,328,0.012195121951219513,0.9056295893391352,53457,2472,111706,3677,41,41,37,37,collections,decreasing
317,C++,v8,src/compiler/typed-optimization.cc,TypedOptimization::Reduce(Node*node),37,2020-08-11 21:04:56+00:00,71,0.09293193717277487,36.0,106.0,33,139,69,70,-0.07736073486270523,8,1341,0.02460850111856824,0.6729943502824859,15959,2767,64418,4425,21,28,37,37,processing,increasing
318,C++,tesseract,src/ccmain/superscript.cpp,Tesseract::SubAndSuperscriptFix(WERD_RES*word),36,2020-07-17 15:55:51+02:00,110,0.25229357798165136,101.0,227.0,4,255,3,252,4.581818181818182,3,2195,0.001822323462414579,0.4894488834255276,36341,599,4628,4881,36,36,36,36,processing,no trend
319,C++,folly,folly/Format.cpp,FormatArg::initSlow(),36,2020-08-11 16:44:22-07:00,109,0.31412103746397696,234.0,362.0,10,159,31,128,5.509203868070427,8,2721,0.0036751194413818453,0.0,15582,1586,8859,2993,28,31,36,36,setup,increasing
320,C++,tesseract,src/training/commandlineflags.cpp,"tesseract::ParseCommandLineFlags(constchar*usage,int*argc,char***argv,constboolremove_flags)",35,2020-07-17 15:55:51+02:00,144,0.4914675767918089,166.0,337.0,11,372,30,342,12.434210234210234,4,2192,0.005018248175182482,0.4900635115754968,36341,599,4628,4881,32,33,35,35,processing,increasing
321,C++,swift,lib/ClangImporter/ImportEnumInfo.cpp,EnumInfo::determineConstantNamePrefix(constclang::EnumDecl*decl),35,2020-08-11 15:08:39-07:00,91,0.37916666666666665,233.0,355.0,4,123,3,120,1.4618934037538691,3,914,0.00437636761487965,0.5515365787326625,53457,2472,111706,3677,32,34,35,35,processing,increasing
322,C++,tesseract,src/arch/simddetect.cpp,SIMDDetect::SIMDDetect(),35,2020-07-17 15:55:51+02:00,60,0.4545454545454545,109.0,228.0,23,246,64,182,92.71507367640707,4,1292,0.01780185758513932,0.7340708871132965,36341,599,4628,4881,8,7,25,35,processing,increasing
323,C++,swift,tools/swift-api-digester/ModuleDiagsConsumer.cpp,getCategoryName(uint32_tID),35,2020-08-11 15:08:39-07:00,51,0.5425531914893617,33.0,83.0,26,54,4,50,12.238705548918636,3,560,0.04642857142857143,0.8047321185749252,53457,2472,111706,3677,9,17,32,35,accessing,increasing
324,C++,tesseract,src/textord/fpchop.cpp,"fixed_pitch_words(TO_ROW*row,FCOORDrotation)",34,2020-07-17 15:55:51+02:00,139,0.2220447284345048,44.0,191.0,13,553,88,465,12.303814733905444,6,4414,0.002945174444947893,0.0,36341,599,4628,4881,42,34,34,34,processing,decreasing
325,C++,tesseract,src/textord/colpartitiongrid.cpp,ColPartitionGrid::FindFigureCaptions(),34,2020-07-17 15:55:51+02:00,109,0.08416988416988418,1054.0,1173.0,5,252,14,238,6.5504587155963305,5,2710,0.0018450184501845016,0.2780167998360992,36341,599,4628,4881,33,34,34,34,accessing,increasing
326,C++,grpc,test/cpp/end2end/async_end2end_test.cc,AsyncEnd2endServerTryCancelTest::TestBidiStreamingServerCancel(ServerTryCancelRequestPhaseserver_try_cancel),34,2020-08-11 17:04:49-07:00,120,0.08438818565400844,1661.0,1831.0,14,321,151,170,6.191626237501091,7,1380,0.010144927536231885,0.2096696984202968,27543,2009,46748,2089,5,21,34,34,test,increasing
327,C++,terminal,src/propsheet/misc.cpp,"FontEnum(ENUMLOGFONT*pelf,NEWTEXTMETRIC*pntm,intnFontType,LPARAMlParam)",34,2020-08-11 20:08:03+00:00,118,0.15225806451612905,618.0,781.0,4,204,37,167,1.8479661016949152,4,323,0.01238390092879257,0.5735159817351598,67844,730,1616,1095,34,34,34,34,accessing,no trend
328,C++,swift,lib/Sema/Constraint.h,Constraint::getClassification()const,34,2020-08-11 15:08:39-07:00,42,0.1108179419525066,548.0,593.0,38,62,17,45,13.580007026637125,13,2431,0.015631427396133282,0.3211857492521077,53457,2472,111706,3677,16,22,26,34,accessing,increasing
329,C++,rethinkdb,src/cjson/cJSON.cc,"parse_string(cJSON*item,constchar*str)",33,2020-07-14 10:53:39+02:00,78,0.1087866108786611,220.0,315.0,7,359,169,190,14.604181887763975,6,1184,0.005912162162162162,0.21610704367583944,24012,687,33430,3961,33,33,33,33,processing,no trend
330,C++,cocos2d-x,cocos/editor-support/cocostudio/TriggerMng.cpp,"TriggerMng::buildJson(rapidjson::Document&document,cocostudio::CocoLoader*pCocoLoader,cocostudio::stExpCocoNode*pCocoNode)",33,2020-07-03 10:22:45+08:00,197,0.4467120181405896,198.0,405.0,7,317,110,207,1.0403784033225658,2,329,0.02127659574468085,0.3989041095890411,14644,1906,37350,3650,35,35,33,33,creation,decreasing
331,C++,tesseract,src/training/validate_khmer.cpp,ValidateKhmer::ConsumeGraphemeIfValid(),33,2020-07-17 15:55:51+02:00,65,0.7647058823529411,20.0,86.0,5,200,2,198,6.092307692307693,3,596,0.008389261744966443,0.7748412210612579,36341,599,4628,4881,33,33,33,33,processing,no trend
332,C++,swift,lib/SIL/Utils/LoopInfo.cpp,SILLoop::canDuplicate(SILInstruction*I)const,33,2020-08-11 15:08:39-07:00,64,0.7710843373493976,38.0,119.0,12,196,34,162,29.08486250165633,6,1569,0.007648183556405354,0.5371226543377754,53457,2472,111706,3677,17,21,28,33,condition,increasing
333,C++,v8,src/interpreter/bytecodes.cc,"Bytecodes::IsStarLookahead(Bytecodebytecode,OperandScaleoperand_scale)",33,2020-08-11 21:04:56+00:00,41,0.1863636363636364,264.0,304.0,9,51,11,40,3.8847694480316433,6,789,0.01140684410646388,0.6646327683615819,15959,2767,64418,4425,17,24,25,33,condition,increasing
